255 "392,272,#e5e0e0,7",
256 "452,272,#e5e0e0,7",
257 "482,272,#e5e0e0,7",
258 "437,272,#e5e0e0,7",
259 "497,272,#e5e0e0,7",
260 "407,272,#e5e0e0,7",
261 "527,287,#e5e0e0,7",
262 "512,287,#e5e0e0,7",
263 "407,287,#e5e0e0,7",
264 "467,287,#e5e0e0,7",
265 "452,287,#e5e0e0,7",
266 "482,287,#e5e0e0,7",
267 "422,287,#e5e0e0,7",
268 "512,302,#e5e0e0,7",
269 "422,302,#e5e0e0,7",
270 "467,302,#e5e0e0,7",
271 "497,302,#e5e0e0,7",
272 "437,302,#e5e0e0,7",
273 "497,317,#e5e0e0,7",
274 "482,317,#e5e0e0,7",
275 "452,317,#e5e0e0,7",
276 "437,317,#e5e0e0,7",
277 "482,332,#e5e0e0,7",
278 "452,332,#e5e0e0,7",
279 "467,332,#e5e0e0,7",
280 "467,347,#e5e0e0,7",
281 "512,362,#e5e0e0,7",
282 "422,362,#e5e0e0,7",
283 "527,377,#e5e0e0,7",
284 "512,377,#e5e0e0,7",
285 "407,377,#e5e0e0,7",
286 "437,377,#e5e0e0,7",
287 "497,377,#e5e0e0,7",
288 "422,377,#e5e0e0,7",
289 "527,392,#e5e0e0,7",
290 "392,392,#e5e0e0,7",
291 "452,392,#e5e0e0,7",
292 "482,392,#e5e0e0,7",
293 "437,392,#e5e0e0,7",
294 "497,392,#e5e0e0,7",
295 "407,392,#e5e0e0,7",
296 "527,407,#e5e0e0,7",
297 "512,407,#e5e0e0,7",
298 "407,407,#e5e0e0,7",
299 "467,407,#e5e0e0,7",
300 "452,407,#e5e0e0,7",
301 "482,407,#e5e0e0,7",
302 "422,407,#e5e0e0,7",
303 "512,422,#e5e0e0,7",
304 "422,422,#e5e0e0,7",
305 "467,422,#e5e0e0,7",
306 "497,422,#e5e0e0,7",
307 "437,422,#e5e0e0,7",
308 "497,437,#e5e0e0,7",
309 "482,437,#e5e0e0,7",
310 "452,437,#e5e0e0,7",
311 "437,437,#e5e0e0,7",
312 "482,452,#e5e0e0,7",
313 "452,452,#e5e0e0,7",
314 "467,452,#e5e0e0,7",
315 "467,467,#e5e0e0,7",
316 "452,62,#d25b61,8",
317 "482,62,#d25b61,8",
318 "467,77,#d25b61,8",
319 "452,182,#d25b61,8",
320 "482,182,#d25b61,8",
321 "467,197,#d25b61,8",
322 "452,302,#d25b61,8",
323 "482,302,#d25b61,8",
324 "467,317,#d25b61,8",
325 "452,422,#d25b61,8",
326 "482,422,#d25b61,8",
327 "467,437,#d25b61,8",
328 "377,47,#e5e0e0,9",
329 "362,62,#e5e0e0,9",
330 "377,167,#e5e0e0,9",
331 "362,182,#e5e0e0,9",
332 "377,287,#e5e0e0,9",
333 "362,302,#e5e0e0,9",
334 "377,407,#e5e0e0,9",
335 "362,422,#e5e0e0,9",
336 "542,32,#e5e0e0,11",
337 "542,152,#e5e0e0,11",
338 "542,272,#e5e0e0,11",
339 "542,392,#e5e0e0,11",
340 "347,2,#444141,15",
341 "332,2,#444141,15",
342 "317,2,#d25b61,15",
343 "272,2,#d25b61,15",
344 "317,17,#444141,15",
345 "347,17,#444141,15",
346 "332,17,#d25b61,15",
347 "302,17,#d25b61,15",
348 "317,32,#444141,15",
349 "347,32,#d25b61,15",
350 "287,32,#d25b61,15",
351 "302,32,#d25b61,15",
352 "317,47,#444141,15",
353 "272,47,#d25b61,15",
354 "302,47,#d25b61,15",
355 "287,47,#d25b61,15",
356 "317,62,#444141,15",
357 "257,62,#d25b61,15",
358 "302,62,#d25b61,15",
359 "287,62,#d25b61,15",
360 "272,62,#d25b61,15",
361 "317,77,#444141,15",
362 "272,77,#d25b61,15",
363 "302,77,#d25b61,15",
364 "287,77,#d25b61,15",
365 "242,77,#d25b61,15",
366 "257,77,#d25b61,15",
367 "332,92,#444141,15",
368 "317,92,#444141,15",
369 "287,92,#d25b61,15",
370 "257,92,#d25b61,15",
371 "272,92,#d25b61,15",
372 "347,107,#444141,15",
373 "332,107,#444141,15",
374 "317,107,#d25b61,15",
375 "272,107,#d25b61,15",
376 "317,122,#444141,15",
377 "347,122,#444141,15",
378 "332,122,#d25b61,15",
379 "302,122,#d25b61,15",
380 "317,137,#444141,15",
381 "347,137,#d25b61,15",
382 "287,137,#d25b61,15",
383 "302,137,#d25b61,15",
384 "317,152,#444141,15",
385 "272,152,#d25b61,15",
386 "302,152,#d25b61,15",
387 "287,152,#d25b61,15",
388 "317,167,#444141,15",
389 "257,167,#d25b61,15",
390 "302,167,#d25b61,15",
391 "287,167,#d25b61,15",
392 "272,167,#d25b61,15",
393 "317,182,#444141,15",
394 "272,182,#d25b61,15",
395 "302,182,#d25b61,15",
396 "287,182,#d25b61,15",
397 "242,182,#d25b61,15",
398 "257,182,#d25b61,15",
399 "332,197,#444141,15",
400 "317,197,#444141,15",
401 "287,197,#d25b61,15",
402 "257,197,#d25b61,15",
403 "272,197,#d25b61,15",
404 "347,212,#444141,15",
405 "332,212,#444141,15",
406 "317,212,#d25b61,15",
407 "272,212,#d25b61,15",
408 "317,227,#444141,15",
409 "347,227,#444141,15",
410 "332,227,#d25b61,15",
411 "302,227,#d25b61,15",
412 "317,242,#444141,15",
413 "347,242,#d25b61,15",
414 "287,242,#d25b61,15",
415 "302,242,#d25b61,15",
416 "317,257,#444141,15",
417 "272,257,#d25b61,15",
418 "302,257,#d25b61,15",
419 "287,257,#d25b61,15",
420 "317,272,#444141,15",
421 "257,272,#d25b61,15",
422 "302,272,#d25b61,15",
423 "287,272,#d25b61,15",
424 "272,272,#d25b61,15",
425 "317,287,#444141,15",
426 "272,287,#d25b61,15",
427 "302,287,#d25b61,15",
428 "287,287,#d25b61,15",
429 "242,287,#d25b61,15",
430 "257,287,#d25b61,15",
431 "332,302,#444141,15",
432 "317,302,#444141,15",
433 "287,302,#d25b61,15",
434 "257,302,#d25b61,15",
435 "272,302,#d25b61,15",
436 "347,317,#444141,15",
437 "332,317,#444141,15",
438 "317,317,#d25b61,15",
439 "272,317,#d25b61,15",
440 "317,332,#444141,15",
441 "347,332,#444141,15",
442 "332,332,#d25b61,15",
443 "302,332,#d25b61,15",
444 "317,347,#444141,15",
445 "347,347,#d25b61,15",
446 "287,347,#d25b61,15",
447 "302,347,#d25b61,15",
448 "317,362,#444141,15",
449 "272,362,#d25b61,15",
450 "302,362,#d25b61,15",
451 "287,362,#d25b61,15",
452 "317,377,#444141,15",
453 "257,377,#d25b61,15",
454 "302,377,#d25b61,15",
455 "287,377,#d25b61,15",
456 "272,377,#d25b61,15",
457 "317,392,#444141,15",
458 "272,392,#d25b61,15",
459 "302,392,#d25b61,15",
460 "287,392,#d25b61,15",
461 "242,392,#d25b61,15",
462 "257,392,#d25b61,15",
463 "332,407,#444141,15",
464 "317,407,#444141,15",
465 "287,407,#d25b61,15",
466 "257,407,#d25b61,15",
467 "272,407,#d25b61,15",
468 "242,2,#e5e0e0,17",
469 "257,17,#e5e0e0,17",
470 "242,17,#e5e0e0,17",
471 "242,32,#e5e0e0,17",
472 "257,32,#e5e0e0,17",
473 "242,47,#e5e0e0,17",
474 "242,107,#e5e0e0,17",
475 "257,122,#e5e0e0,17",
476 "242,122,#e5e0e0,17",
477 "242,137,#e5e0e0,17",
478 "257,137,#e5e0e0,17",
479 "242,152,#e5e0e0,17",
480 "242,212,#e5e0e0,17",
481 "257,227,#e5e0e0,17",
482 "242,227,#e5e0e0,17",
483 "242,242,#e5e0e0,17",
484 "257,242,#e5e0e0,17",
485 "242,257,#e5e0e0,17",
486 "242,317,#e5e0e0,17",
487 "257,332,#e5e0e0,17",
488 "242,332,#e5e0e0,17",
489 "242,347,#e5e0e0,17",
490 "257,347,#e5e0e0,17",
491 "242,362,#e5e0e0,17",
492 "212,2,#e5e0e0,18",
493 "227,17,#e5e0e0,18",
494 "212,17,#e5e0e0,18",
495 "212,32,#e5e0e0,18",
496 "212,47,#e5e0e0,18",
497 "227,62,#e5e0e0,18",
498 "212,62,#e5e0e0,18",
499 "212,77,#e5e0e0,18",
500 "212,92,#e5e0e0,18",
501 "227,107,#e5e0e0,18",
502 "212,107,#e5e0e0,18",
503 "212,122,#e5e0e0,18",
504 "212,137,#e5e0e0,18",
505 "227,152,#e5e0e0,18",
506 "212,152,#e5e0e0,18",
507 "212,167,#e5e0e0,18",
508 "212,182,#e5e0e0,18",
509 "227,197,#e5e0e0,18",
510 "212,197,#e5e0e0,18",
511 "212,212,#e5e0e0,18",
512 "212,227,#e5e0e0,18",
513 "227,242,#e5e0e0,18",
514 "212,242,#e5e0e0,18",
515 "212,257,#e5e0e0,18",
516 "212,272,#e5e0e0,18",
517 "227,287,#e5e0e0,18",
518 "212,287,#e5e0e0,18",
519 "212,302,#e5e0e0,18",
520 "212,317,#e5e0e0,18",
521 "227,332,#e5e0e0,18",
522 "212,332,#e5e0e0,18",
523 "212,347,#e5e0e0,18",
524 "197,2,#444141,24",
525 "167,2,#444141,24",
526 "182,17,#444141,24",
527 "167,17,#444141,24",
528 "197,32,#444141,24",
529 "167,32,#444141,24",
530 "167,47,#444141,24",
531 "182,47,#444141,24",
532 "167,62,#444141,24",
533 "197,62,#444141,24",
534 "167,77,#444141,24",
535 "182,77,#444141,24",
536 "197,92,#444141,24",
537 "167,92,#444141,24",
538 "182,107,#444141,24",
539 "167,107,#444141,24",
540 "197,122,#444141,24",
541 "167,122,#444141,24",
542 "167,137,#444141,24",
543 "182,137,#444141,24",
544 "167,152,#444141,24",
545 "197,152,#444141,24",
546 "167,167,#444141,24",
547 "182,167,#444141,24",
548 "197,182,#444141,24",
549 "167,182,#444141,24",
550 "182,197,#444141,24",
551 "167,197,#444141,24",
552 "197,212,#444141,24",
553 "167,212,#444141,24",
554 "167,227,#444141,24",
555 "182,227,#444141,24",
556 "167,242,#444141,24",
557 "197,242,#444141,24",
558 "167,257,#444141,24",
559 "182,257,#444141,24",
560 "197,272,#444141,24",
561 "167,272,#444141,24",
562 "182,287,#444141,24",
563 "167,287,#444141,24",
564 "197,302,#444141,24",
565 "167,302,#444141,24",
566 "167,317,#444141,24",
567 "182,317,#444141,24",
568 "167,332,#444141,24",
569 "197,332,#444141,24",
570 "167,347,#444141,24",
571 "182,347,#444141,24",
572 "152,2,#e5e0e0,25",
573 "137,2,#e5e0e0,25",
574 "137,17,#e5e0e0,25",
575 "122,17,#e5e0e0,25",
576 "92,17,#e5e0e0,25",
577 "152,32,#e5e0e0,25",
578 "137,32,#e5e0e0,25",
579 "107,32,#e5e0e0,25",
580 "122,32,#e5e0e0,25",
581 "137,47,#e5e0e0,25",
582 "107,47,#e5e0e0,25",
583 "122,47,#e5e0e0,25",
584 "152,62,#e5e0e0,25",
585 "137,62,#e5e0e0,25",
586 "122,62,#e5e0e0,25",
587 "92,62,#e5e0e0,25",
588 "137,77,#e5e0e0,25",
589 "152,92,#e5e0e0,25",
590 "137,92,#e5e0e0,25",
591 "137,107,#e5e0e0,25",
592 "122,107,#e5e0e0,25",
593 "92,107,#e5e0e0,25",
594 "152,122,#e5e0e0,25",
595 "137,122,#e5e0e0,25",
596 "107,122,#e5e0e0,25",
597 "122,122,#e5e0e0,25",
598 "137,137,#e5e0e0,25",
599 "107,137,#e5e0e0,25",
600 "122,137,#e5e0e0,25",
601 "152,152,#e5e0e0,25",
602 "137,152,#e5e0e0,25",
603 "122,152,#e5e0e0,25",
604 "92,152,#e5e0e0,25",
605 "137,167,#e5e0e0,25",
606 "152,182,#e5e0e0,25",
607 "137,182,#e5e0e0,25",
608 "137,197,#e5e0e0,25",
609 "122,197,#e5e0e0,25",
610 "92,197,#e5e0e0,25",
611 "152,212,#e5e0e0,25",
612 "137,212,#e5e0e0,25",
613 "107,212,#e5e0e0,25",
614 "122,212,#e5e0e0,25",
615 "137,227,#e5e0e0,25",
616 "107,227,#e5e0e0,25",
617 "122,227,#e5e0e0,25",
618 "152,242,#e5e0e0,25",
619 "137,242,#e5e0e0,25",
620 "122,242,#e5e0e0,25",
621 "92,242,#e5e0e0,25",
622 "137,257,#e5e0e0,25",
623 "152,272,#e5e0e0,25",
624 "137,272,#e5e0e0,25",
625 "137,287,#e5e0e0,25",
626 "122,287,#e5e0e0,25",
627 "92,287,#e5e0e0,25",
628 "152,302,#e5e0e0,25",
629 "137,302,#e5e0e0,25",
630 "107,302,#e5e0e0,25",
631 "122,302,#e5e0e0,25",
632 "137,317,#e5e0e0,25",
633 "107,317,#e5e0e0,25",
634 "122,317,#e5e0e0,25",
635 "152,332,#e5e0e0,25",
636 "137,332,#e5e0e0,25",
637 "122,332,#e5e0e0,25",
638 "92,332,#e5e0e0,25",
639 "137,347,#e5e0e0,25",
640 "77,2,#e5e0e0,27",
641 "47,2,#e5e0e0,27",
642 "17,2,#e5e0e0,27",
643 "62,17,#e5e0e0,27",
644 "32,17,#e5e0e0,27",
645 "2,17,#e5e0e0,27",
646 "77,32,#e5e0e0,27",
647 "47,32,#e5e0e0,27",
648 "17,32,#e5e0e0,27",
649 "62,47,#e5e0e0,27",
650 "32,47,#e5e0e0,27",
651 "2,47,#e5e0e0,27",
652 "77,62,#e5e0e0,27",
653 "47,62,#e5e0e0,27",
654 "17,62,#e5e0e0,27",
655 "62,77,#e5e0e0,27",
656 "32,77,#e5e0e0,27",
657 "2,77,#e5e0e0,27",
658 "77,92,#e5e0e0,27",
659 "47,92,#e5e0e0,27",
660 "17,92,#e5e0e0,27",
661 "62,107,#e5e0e0,27",
662 "32,107,#e5e0e0,27",
663 "2,107,#e5e0e0,27",
664 "77,122,#e5e0e0,27",
665 "47,122,#e5e0e0,27",
666 "17,122,#e5e0e0,27",
667 "62,137,#e5e0e0,27",
668 "32,137,#e5e0e0,27",
669 "2,137,#e5e0e0,27",
670 "77,152,#e5e0e0,27",
671 "47,152,#e5e0e0,27",
672 "17,152,#e5e0e0,27",
673 "62,167,#e5e0e0,27",
674 "32,167,#e5e0e0,27",
675 "2,167,#e5e0e0,27",
676 "77,182,#e5e0e0,27",
677 "47,182,#e5e0e0,27",
678 "17,182,#e5e0e0,27",
679 "62,197,#e5e0e0,27",
680 "32,197,#e5e0e0,27",
681 "2,197,#e5e0e0,27",
682 "77,212,#e5e0e0,27",
683 "47,212,#e5e0e0,27",
684 "17,212,#e5e0e0,27",
685 "62,227,#e5e0e0,27",
686 "32,227,#e5e0e0,27",
687 "2,227,#e5e0e0,27",
688 "77,242,#e5e0e0,27",
689 "47,242,#e5e0e0,27",
690 "17,242,#e5e0e0,27",
691 "62,257,#e5e0e0,27",
692 "32,257,#e5e0e0,27",
693 "2,257,#e5e0e0,27",
694 "77,272,#e5e0e0,27",
695 "47,272,#e5e0e0,27",
696 "17,272,#e5e0e0,27",
697 "62,287,#e5e0e0,27",
698 "32,287,#e5e0e0,27",
699 "2,287,#e5e0e0,27" ,
