103 "542,212,#343232,7",
104 "557,212,#343232,7",
105 "677,212,#343232,7",
106 "692,227,#343232,7",
107 "542,227,#343232,7",
108 "617,257,#343232,7",
109 "632,272,#343232,7",
110 "602,272,#343232,7",
111 "617,272,#343232,7",
112 "647,287,#343232,7",
113 "587,287,#343232,7",
114 "602,287,#343232,7",
115 "632,287,#343232,7",
116 "662,302,#343232,7",
117 "572,302,#343232,7",
118 "587,302,#343232,7",
119 "647,302,#343232,7",
120 "677,317,#343232,7",
121 "557,317,#343232,7",
122 "572,317,#343232,7",
123 "662,317,#343232,7",
124 "692,332,#343232,7",
125 "542,332,#343232,7",
126 "557,332,#343232,7",
127 "677,332,#343232,7",
128 "692,347,#343232,7",
129 "542,347,#343232,7",
130 "617,377,#343232,7",
131 "632,392,#343232,7",
132 "602,392,#343232,7",
133 "617,392,#343232,7",
134 "647,407,#343232,7",
135 "587,407,#343232,7",
136 "602,407,#343232,7",
137 "632,407,#343232,7",
138 "662,422,#343232,7",
139 "572,422,#343232,7",
140 "587,422,#343232,7",
141 "647,422,#343232,7",
142 "677,437,#343232,7",
143 "557,437,#343232,7",
144 "572,437,#343232,7",
145 "662,437,#343232,7",
146 "692,452,#343232,7",
147 "542,452,#343232,7",
148 "557,452,#343232,7",
149 "677,452,#343232,7",
150 "692,467,#343232,7",
151 "542,467,#343232,7",
152 "572,2,#e7e4e4,10",
153 "662,2,#e7e4e4,10",
154 "557,17,#e7e4e4,10",
155 "587,17,#e7e4e4,10",
156 "647,17,#e7e4e4,10",
157 "677,17,#e7e4e4,10",
158 "662,17,#e7e4e4,10",
159 "572,17,#e7e4e4,10",
160 "692,32,#e7e4e4,10",
161 "542,32,#e7e4e4,10",
162 "602,32,#e7e4e4,10",
163 "632,32,#e7e4e4,10",
164 "647,32,#e7e4e4,10",
165 "587,32,#e7e4e4,10",
166 "557,32,#e7e4e4,10",
167 "677,32,#e7e4e4,10",
168 "677,47,#e7e4e4,10",
169 "557,47,#e7e4e4,10",
170 "617,47,#e7e4e4,10",
171 "632,47,#e7e4e4,10",
172 "602,47,#e7e4e4,10",
173 "572,47,#e7e4e4,10",
174 "662,47,#e7e4e4,10",
175 "662,62,#e7e4e4,10",
176 "572,62,#e7e4e4,10",
177 "617,62,#e7e4e4,10",
178 "587,62,#e7e4e4,10",
179 "647,62,#e7e4e4,10",
180 "647,77,#e7e4e4,10",
181 "587,77,#e7e4e4,10",
182 "602,77,#e7e4e4,10",
183 "632,77,#e7e4e4,10",
184 "632,92,#e7e4e4,10",
185 "602,92,#e7e4e4,10",
186 "617,92,#e7e4e4,10",
187 "617,107,#e7e4e4,10",
188 "572,122,#e7e4e4,10",
189 "662,122,#e7e4e4,10",
190 "557,137,#e7e4e4,10",
191 "587,137,#e7e4e4,10",
192 "647,137,#e7e4e4,10",
193 "677,137,#e7e4e4,10",
194 "662,137,#e7e4e4,10",
195 "572,137,#e7e4e4,10",
196 "692,152,#e7e4e4,10",
197 "542,152,#e7e4e4,10",
198 "602,152,#e7e4e4,10",
199 "632,152,#e7e4e4,10",
200 "647,152,#e7e4e4,10",
201 "587,152,#e7e4e4,10",
202 "557,152,#e7e4e4,10",
203 "677,152,#e7e4e4,10",
204 "677,167,#e7e4e4,10",
205 "557,167,#e7e4e4,10",
206 "617,167,#e7e4e4,10",
207 "632,167,#e7e4e4,10",
208 "602,167,#e7e4e4,10",
209 "572,167,#e7e4e4,10",
210 "662,167,#e7e4e4,10",
211 "662,182,#e7e4e4,10",
212 "572,182,#e7e4e4,10",
213 "617,182,#e7e4e4,10",
214 "587,182,#e7e4e4,10",
215 "647,182,#e7e4e4,10",
216 "647,197,#e7e4e4,10",
217 "587,197,#e7e4e4,10",
218 "602,197,#e7e4e4,10",
219 "632,197,#e7e4e4,10",
220 "632,212,#e7e4e4,10",
221 "602,212,#e7e4e4,10",
222 "617,212,#e7e4e4,10",
223 "617,227,#e7e4e4,10",
224 "572,242,#e7e4e4,10",
225 "662,242,#e7e4e4,10",
226 "557,257,#e7e4e4,10",
227 "587,257,#e7e4e4,10",
228 "647,257,#e7e4e4,10",
229 "677,257,#e7e4e4,10",
230 "662,257,#e7e4e4,10",
231 "572,257,#e7e4e4,10",
232 "692,272,#e7e4e4,10",
233 "542,272,#e7e4e4,10",
234 "602,272,#e7e4e4,10",
235 "632,272,#e7e4e4,10",
236 "647,272,#e7e4e4,10",
237 "587,272,#e7e4e4,10",
238 "557,272,#e7e4e4,10",
239 "677,272,#e7e4e4,10",
240 "677,287,#e7e4e4,10",
241 "557,287,#e7e4e4,10",
242 "617,287,#e7e4e4,10",
243 "632,287,#e7e4e4,10",
244 "602,287,#e7e4e4,10",
245 "572,287,#e7e4e4,10",
246 "662,287,#e7e4e4,10",
247 "662,302,#e7e4e4,10",
248 "572,302,#e7e4e4,10",
249 "617,302,#e7e4e4,10",
250 "587,302,#e7e4e4,10",
251 "647,302,#e7e4e4,10",
252 "647,317,#e7e4e4,10",
253 "587,317,#e7e4e4,10",
254 "602,317,#e7e4e4,10",
255 "632,317,#e7e4e4,10",
256 "632,332,#e7e4e4,10",
257 "602,332,#e7e4e4,10",
258 "617,332,#e7e4e4,10",
259 "617,347,#e7e4e4,10",
260 "572,362,#e7e4e4,10",
261 "662,362,#e7e4e4,10",
262 "557,377,#e7e4e4,10",
263 "587,377,#e7e4e4,10",
264 "647,377,#e7e4e4,10",
265 "677,377,#e7e4e4,10",
266 "662,377,#e7e4e4,10",
267 "572,377,#e7e4e4,10",
268 "692,392,#e7e4e4,10",
269 "542,392,#e7e4e4,10",
270 "602,392,#e7e4e4,10",
271 "632,392,#e7e4e4,10",
272 "647,392,#e7e4e4,10",
273 "587,392,#e7e4e4,10",
274 "557,392,#e7e4e4,10",
275 "677,392,#e7e4e4,10",
276 "677,407,#e7e4e4,10",
277 "557,407,#e7e4e4,10",
278 "617,407,#e7e4e4,10",
279 "632,407,#e7e4e4,10",
280 "602,407,#e7e4e4,10",
281 "572,407,#e7e4e4,10",
282 "662,407,#e7e4e4,10",
283 "662,422,#e7e4e4,10",
284 "572,422,#e7e4e4,10",
285 "617,422,#e7e4e4,10",
286 "587,422,#e7e4e4,10",
287 "647,422,#e7e4e4,10",
288 "647,437,#e7e4e4,10",
289 "587,437,#e7e4e4,10",
290 "602,437,#e7e4e4,10",
291 "632,437,#e7e4e4,10",
292 "632,452,#e7e4e4,10",
293 "602,452,#e7e4e4,10",
294 "617,452,#e7e4e4,10",
295 "617,467,#e7e4e4,10",
296 "602,62,#e61919,11",
297 "632,62,#e61919,11",
298 "617,77,#e61919,11",
299 "602,182,#e61919,11",
300 "632,182,#e61919,11",
301 "617,197,#e61919,11",
302 "602,302,#e61919,11",
303 "632,302,#e61919,11",
304 "617,317,#e61919,11",
305 "602,422,#e61919,11",
306 "632,422,#e61919,11",
307 "617,437,#e61919,11",
308 "512,2,#343232,22",
309 "527,2,#343232,22",
310 "497,17,#343232,22",
311 "512,17,#343232,22",
312 "482,32,#343232,22",
313 "497,32,#343232,22",
314 "482,47,#343232,22",
315 "527,107,#343232,22",
316 "512,122,#343232,22",
317 "527,122,#343232,22",
318 "497,137,#343232,22",
319 "512,137,#343232,22",
320 "482,152,#343232,22",
321 "497,152,#343232,22",
322 "482,167,#343232,22",
323 "527,227,#343232,22",
324 "512,242,#343232,22",
325 "527,242,#343232,22",
326 "497,257,#343232,22",
327 "512,257,#343232,22",
328 "482,272,#343232,22",
329 "497,272,#343232,22",
330 "482,287,#343232,22",
331 "527,347,#343232,22",
332 "512,362,#343232,22",
333 "527,362,#343232,22",
334 "497,377,#343232,22",
335 "512,377,#343232,22",
336 "482,392,#343232,22",
337 "497,392,#343232,22",
338 "482,407,#343232,22",
339 "527,467,#343232,22",
340 "482,2,#343232,23",
341 "482,17,#343232,23",
342 "482,32,#343232,23",
343 "482,47,#343232,23",
344 "482,62,#343232,23",
345 "482,77,#343232,23",
346 "482,92,#343232,23",
347 "482,107,#343232,23",
348 "482,122,#343232,23",
349 "482,137,#343232,23",
350 "482,152,#343232,23",
351 "482,167,#343232,23",
352 "482,182,#343232,23",
353 "482,197,#343232,23",
354 "482,212,#343232,23",
355 "482,227,#343232,23",
356 "482,242,#343232,23",
357 "482,257,#343232,23",
358 "482,272,#343232,23",
359 "482,287,#343232,23",
360 "482,302,#343232,23",
361 "482,317,#343232,23",
362 "482,332,#343232,23",
363 "482,347,#343232,23",
364 "482,362,#343232,23",
365 "482,377,#343232,23",
366 "482,392,#343232,23",
367 "482,407,#343232,23",
368 "482,422,#343232,23",
369 "482,437,#343232,23",
370 "482,452,#343232,23",
371 "482,467,#343232,23",
372 "527,47,#e7e4e4,24",
373 "512,62,#e7e4e4,24",
374 "497,77,#e7e4e4,24",
375 "527,167,#e7e4e4,24",
376 "512,182,#e7e4e4,24",
377 "497,197,#e7e4e4,24",
378 "527,287,#e7e4e4,24",
379 "512,302,#e7e4e4,24",
380 "497,317,#e7e4e4,24",
381 "527,407,#e7e4e4,24",
382 "512,422,#e7e4e4,24",
383 "497,437,#e7e4e4,24",
384 "452,2,#343232,26",
385 "437,2,#343232,26",
386 "467,17,#343232,26",
387 "452,17,#343232,26",
388 "467,32,#343232,26",
389 "437,32,#343232,26",
390 "437,47,#343232,26",
391 "452,47,#343232,26",
392 "437,62,#343232,26",
393 "452,62,#343232,26",
394 "437,77,#343232,26",
395 "452,77,#343232,26",
396 "437,92,#343232,26",
397 "452,92,#343232,26",
398 "452,107,#343232,26",
399 "437,107,#343232,26",
400 "467,122,#343232,26",
401 "452,122,#343232,26",
402 "467,137,#343232,26",
403 "437,137,#343232,26",
404 "437,152,#343232,26",
405 "452,152,#343232,26",
406 "437,167,#343232,26",
407 "452,167,#343232,26",
408 "437,182,#343232,26",
409 "452,182,#343232,26",
410 "437,197,#343232,26",
411 "452,197,#343232,26",
412 "452,212,#343232,26",
413 "437,212,#343232,26",
414 "467,227,#343232,26",
415 "452,227,#343232,26",
416 "467,242,#343232,26",
417 "437,242,#343232,26",
418 "437,257,#343232,26",
419 "452,257,#343232,26",
420 "437,272,#343232,26",
421 "452,272,#343232,26",
422 "437,287,#343232,26",
423 "452,287,#343232,26",
424 "437,302,#343232,26",
425 "452,302,#343232,26",
426 "452,317,#343232,26",
427 "437,317,#343232,26",
428 "467,332,#343232,26",
429 "452,332,#343232,26",
430 "467,347,#343232,26",
431 "437,347,#343232,26",
432 "437,362,#343232,26",
433 "452,362,#343232,26",
434 "437,377,#343232,26",
435 "452,377,#343232,26",
436 "437,392,#343232,26",
437 "452,392,#343232,26",
438 "437,407,#343232,26",
439 "452,407,#343232,26",
440 "422,2,#e61919,28",
441 "437,17,#e61919,28",
442 "407,17,#e61919,28",
443 "422,17,#e61919,28",
444 "452,32,#e61919,28",
445 "392,32,#e61919,28",
446 "422,32,#e61919,28",
447 "407,32,#e61919,28",
448 "467,47,#e61919,28",
449 "377,47,#e61919,28",
450 "422,47,#e61919,28",
451 "392,47,#e61919,28",
452 "407,47,#e61919,28",
453 "392,62,#e61919,28",
454 "422,62,#e61919,28",
455 "407,62,#e61919,28",
456 "407,77,#e61919,28",
457 "422,77,#e61919,28",
458 "422,92,#e61919,28",
459 "422,107,#e61919,28",
460 "437,122,#e61919,28",
461 "407,122,#e61919,28",
462 "422,122,#e61919,28",
463 "452,137,#e61919,28",
464 "392,137,#e61919,28",
465 "422,137,#e61919,28",
466 "407,137,#e61919,28",
467 "467,152,#e61919,28",
468 "377,152,#e61919,28",
469 "422,152,#e61919,28",
470 "392,152,#e61919,28",
471 "407,152,#e61919,28",
472 "392,167,#e61919,28",
473 "422,167,#e61919,28",
474 "407,167,#e61919,28",
475 "407,182,#e61919,28",
476 "422,182,#e61919,28",
477 "422,197,#e61919,28",
478 "422,212,#e61919,28",
479 "437,227,#e61919,28",
480 "407,227,#e61919,28",
481 "422,227,#e61919,28",
482 "452,242,#e61919,28",
483 "392,242,#e61919,28",
484 "422,242,#e61919,28",
485 "407,242,#e61919,28",
486 "467,257,#e61919,28",
487 "377,257,#e61919,28",
488 "422,257,#e61919,28",
489 "392,257,#e61919,28",
490 "407,257,#e61919,28",
491 "392,272,#e61919,28",
492 "422,272,#e61919,28",
493 "407,272,#e61919,28",
494 "407,287,#e61919,28",
495 "422,287,#e61919,28",
496 "422,302,#e61919,28",
497 "422,317,#e61919,28",
498 "437,332,#e61919,28",
499 "407,332,#e61919,28",
500 "422,332,#e61919,28",
501 "452,347,#e61919,28",
502 "392,347,#e61919,28",
503 "422,347,#e61919,28",
504 "407,347,#e61919,28",
505 "467,362,#e61919,28",
506 "377,362,#e61919,28",
507 "422,362,#e61919,28",
508 "392,362,#e61919,28",
509 "407,362,#e61919,28",
510 "392,377,#e61919,28",
511 "422,377,#e61919,28",
512 "407,377,#e61919,28",
513 "407,392,#e61919,28",
514 "422,392,#e61919,28",
515 "422,407,#e61919,28",
516 "362,32,#e61919,30",
517 "362,47,#e61919,30",
518 "362,62,#e61919,30",
519 "362,137,#e61919,30",
520 "362,152,#e61919,30",
521 "362,167,#e61919,30",
522 "362,242,#e61919,30",
523 "362,257,#e61919,30",
524 "362,272,#e61919,30",
525 "362,347,#e61919,30",
526 "362,362,#e61919,30",
527 "362,377,#e61919,30",
528 "347,2,#343232,33",
529 "332,2,#e7e4e4,33",
530 "347,17,#e61919,33",
531 "332,17,#343232,33",
532 "317,17,#e7e4e4,33",
533 "347,32,#e61919,33",
534 "332,32,#e61919,33",
535 "317,32,#343232,33",
536 "302,32,#e7e4e4,33",
537 "347,47,#e61919,33",
538 "332,47,#343232,33",
539 "317,47,#e7e4e4,33",
540 "347,62,#343232,33",
541 "332,62,#e7e4e4,33",
542 "347,77,#e7e4e4,33",
543 "347,92,#343232,33",
544 "332,92,#e7e4e4,33",
545 "347,107,#e61919,33",
546 "332,107,#343232,33",
547 "317,107,#e7e4e4,33",
548 "347,122,#e61919,33",
549 "332,122,#e61919,33",
550 "317,122,#343232,33",
551 "302,122,#e7e4e4,33",
552 "347,137,#e61919,33",
553 "332,137,#343232,33",
554 "317,137,#e7e4e4,33",
555 "347,152,#343232,33",
556 "332,152,#e7e4e4,33",
557 "347,167,#e7e4e4,33",
558 "347,182,#343232,33",
559 "332,182,#e7e4e4,33",
560 "347,197,#e61919,33",
561 "332,197,#343232,33",
562 "317,197,#e7e4e4,33",
563 "347,212,#e61919,33",
564 "332,212,#e61919,33",
565 "317,212,#343232,33",
566 "302,212,#e7e4e4,33",
567 "347,227,#e61919,33",
568 "332,227,#343232,33",
569 "317,227,#e7e4e4,33",
570 "347,242,#343232,33",
571 "332,242,#e7e4e4,33",
572 "347,257,#e7e4e4,33",
573 "347,272,#343232,33",
574 "332,272,#e7e4e4,33",
575 "347,287,#e61919,33",
576 "332,287,#343232,33",
577 "317,287,#e7e4e4,33",
578 "347,302,#e61919,33",
579 "332,302,#e61919,33",
580 "317,302,#343232,33",
581 "302,302,#e7e4e4,33",
582 "347,317,#e61919,33",
583 "332,317,#343232,33",
584 "317,317,#e7e4e4,33",
585 "347,332,#343232,33",
586 "332,332,#e7e4e4,33",
587 "347,347,#e7e4e4,33",
588 "227,2,#e7e4e4,34",
589 "257,2,#e7e4e4,34",
590 "242,2,#343232,34",
591 "272,17,#e7e4e4,34",
592 "212,17,#e7e4e4,34",
593 "227,17,#343232,34",
594 "257,17,#343232,34",
595 "242,17,#e61919,34",
596 "287,32,#e7e4e4,34",
597 "272,32,#e7e4e4,34",
598 "212,32,#e7e4e4,34",
599 "257,32,#343232,34",
600 "227,32,#343232,34",
601 "242,32,#e61919,34",
602 "272,47,#e7e4e4,34",
603 "212,47,#e7e4e4,34",
604 "257,47,#343232,34",
605 "227,47,#343232,34",
606 "242,47,#e61919,34",
607 "257,62,#e7e4e4,34",
608 "227,62,#e7e4e4,34",
609 "242,62,#343232,34",
610 "242,77,#e7e4e4,34",
611 "227,92,#e7e4e4,34",
612 "257,92,#e7e4e4,34",
613 "242,92,#343232,34",
614 "272,107,#e7e4e4,34",
615 "212,107,#e7e4e4,34",
616 "227,107,#343232,34",
617 "257,107,#343232,34",
618 "242,107,#e61919,34",
619 "287,122,#e7e4e4,34",
620 "272,122,#e7e4e4,34",
621 "212,122,#e7e4e4,34",
622 "257,122,#343232,34",
623 "227,122,#343232,34",
624 "242,122,#e61919,34",
625 "272,137,#e7e4e4,34",
626 "212,137,#e7e4e4,34",
627 "257,137,#343232,34",
628 "227,137,#343232,34",
629 "242,137,#e61919,34",
630 "257,152,#e7e4e4,34",
631 "227,152,#e7e4e4,34",
632 "242,152,#343232,34",
633 "242,167,#e7e4e4,34",
634 "227,182,#e7e4e4,34",
635 "257,182,#e7e4e4,34",
636 "242,182,#343232,34",
637 "272,197,#e7e4e4,34",
638 "212,197,#e7e4e4,34",
639 "227,197,#343232,34",
640 "257,197,#343232,34",
641 "242,197,#e61919,34",
642 "287,212,#e7e4e4,34",
643 "272,212,#e7e4e4,34",
644 "212,212,#e7e4e4,34",
645 "257,212,#343232,34",
646 "227,212,#343232,34",
647 "242,212,#e61919,34",
648 "272,227,#e7e4e4,34",
649 "212,227,#e7e4e4,34",
650 "257,227,#343232,34",
651 "227,227,#343232,34",
652 "242,227,#e61919,34",
653 "257,242,#e7e4e4,34",
654 "227,242,#e7e4e4,34",
655 "242,242,#343232,34",
656 "242,257,#e7e4e4,34",
657 "227,272,#e7e4e4,34",
658 "257,272,#e7e4e4,34",
659 "242,272,#343232,34",
660 "272,287,#e7e4e4,34",
661 "212,287,#e7e4e4,34",
662 "227,287,#343232,34",
663 "257,287,#343232,34",
664 "242,287,#e61919,34",
665 "287,302,#e7e4e4,34",
666 "272,302,#e7e4e4,34",
667 "212,302,#e7e4e4,34",
668 "257,302,#343232,34",
669 "227,302,#343232,34",
670 "242,302,#e61919,34",
671 "272,317,#e7e4e4,34",
672 "212,317,#e7e4e4,34",
673 "257,317,#343232,34",
674 "227,317,#343232,34",
675 "242,317,#e61919,34",
676 "257,332,#e7e4e4,34",
677 "227,332,#e7e4e4,34",
678 "242,332,#343232,34",
679 "242,347,#e7e4e4,34",
680 "137,2,#e7e4e4,35",
681 "197,17,#e7e4e4,35",
682 "152,17,#e7e4e4,35",
683 "197,32,#e7e4e4,35",
684 "182,32,#e7e4e4,35",
685 "167,32,#e7e4e4,35",
686 "197,47,#e7e4e4,35",
687 "152,47,#e7e4e4,35",
688 "137,62,#e7e4e4,35",
689 "137,77,#e7e4e4,35",
690 "197,92,#e7e4e4,35",
691 "152,92,#e7e4e4,35",
692 "197,107,#e7e4e4,35",
693 "182,107,#e7e4e4,35",
694 "167,107,#e7e4e4,35",
695 "197,122,#e7e4e4,35",
696 "152,122,#e7e4e4,35",
697 "137,137,#e7e4e4,35",
698 "137,152,#e7e4e4,35",
699 "197,167,#e7e4e4,35",
700 "152,167,#e7e4e4,35",
701 "197,182,#e7e4e4,35",
702 "182,182,#e7e4e4,35",
703 "167,182,#e7e4e4,35",
704 "197,197,#e7e4e4,35",
705 "152,197,#e7e4e4,35",
706 "137,212,#e7e4e4,35",
707 "137,227,#e7e4e4,35",
708 "197,242,#e7e4e4,35",
709 "152,242,#e7e4e4,35",
710 "197,257,#e7e4e4,35",
711 "182,257,#e7e4e4,35",
712 "167,257,#e7e4e4,35",
713 "197,272,#e7e4e4,35",
714 "152,272,#e7e4e4,35",
715 "137,287,#e7e4e4,35",
716 "47,2,#e7e4e4,36",
717 "107,2,#e7e4e4,36",
718 "77,2,#e7e4e4,36",
719 "62,17,#e7e4e4,36",
720 "92,17,#e7e4e4,36",
721 "77,32,#e7e4e4,36",
722 "47,32,#e7e4e4,36",
723 "107,32,#e7e4e4,36",
724 "62,47,#e7e4e4,36",
725 "92,47,#e7e4e4,36",
726 "47,62,#e7e4e4,36",
727 "107,62,#e7e4e4,36",
728 "77,62,#e7e4e4,36",
729 "62,77,#e7e4e4,36",
730 "92,77,#e7e4e4,36",
731 "77,92,#e7e4e4,36",
732 "47,92,#e7e4e4,36",
733 "107,92,#e7e4e4,36",
734 "62,107,#e7e4e4,36",
735 "92,107,#e7e4e4,36",
736 "47,122,#e7e4e4,36",
737 "107,122,#e7e4e4,36",
738 "77,122,#e7e4e4,36",
739 "62,137,#e7e4e4,36",
740 "92,137,#e7e4e4,36",
741 "77,152,#e7e4e4,36",
742 "47,152,#e7e4e4,36",
743 "107,152,#e7e4e4,36",
744 "62,167,#e7e4e4,36",
745 "92,167,#e7e4e4,36",
746 "47,182,#e7e4e4,36",
747 "107,182,#e7e4e4,36",
748 "77,182,#e7e4e4,36",
749 "62,197,#e7e4e4,36",
750 "92,197,#e7e4e4,36",
751 "77,212,#e7e4e4,36",
752 "47,212,#e7e4e4,36",
753 "107,212,#e7e4e4,36",
754 "62,227,#e7e4e4,36",
755 "92,227,#e7e4e4,36",
756 "17,17,#e7e4e4,37",
757 "17,62,#e7e4e4,37",
758 "17,107,#e7e4e4,37",
759 "17,152,#e7e4e4,37" ,
